N,P,K,temperature,humidity,ph,rainfall,label
18,40,40,15.338418,74.828245,6.842712,140.151182,apple
24,19,38,28.282886,70.0,6.971643,88.48579,pomegranate
13,21,21,22.559318,76.643705,6.657173,150.967815,orange
32,58,24,18.592262,55.0,6.422502,65.056161,kidneybeans
60,55,39,29.824866,75.180854,7.10444,130.568676,papaya
72,41,48,35.0,83.231259,6.929379,135.713095,papaya
13,45,20,28.516121,59.005426,6.616677,66.655011,mothbeans
25,57,23,24.631318,69.899545,6.699474,102.027265,blackgram
12,57,19,32.950766,49.991004,6.614432,113.698082,pigeonpeas
106,40,40,29.655208,75.846946,6.624816,75.991937,cotton
34,40,40,20.996851,71.000781,6.279656,133.185873,apple
19,61,29,24.592438,58.840521,5.953641,79.82297,pigeonpeas
75,46,19,22.102826,69.196162,6.665521,117.911382,maize
45,52,55,30.216681,86.399826,7.106732,195.960268,papaya
103,16,36,26.690333,74.304531,6.520592,49.607791,muskmelon
24,76,29,20.810786,55.0,6.652674,126.575201,kidneybeans
20,30,17,29.415169,53.831527,6.069309,78.961388,mango
79,64,34,27.847206,79.33265,5.787281,220.611645,jute
20,51,21,26.961996,55.325456,8.090111,31.855334,mothbeans
31,55,19,33.766166,77.328927,7.291842,80.724538,blackgram
63,47,36,28.53604,83.879611,7.107322,222.739923,jute
109,62,45,31.779619,73.785607,6.25999,115.448418,banana
32,58,28,32.858741,73.466053,7.031267,70.500913,mungbean
114,30,26,25.850063,80.058522,5.918106,259.895234,coffee
19,50,24,25.826205,55.012303,7.083009,49.423259,lentil
50,55,44,23.620901,50.0,6.9781,79.671719,chickpea
27,74,40,23.508312,50.0,8.118207,87.902759,chickpea
71,47,39,22.073115,81.496105,6.710471,257.98032,rice
69,42,39,31.704971,78.118828,6.201655,247.027739,jute
28,55,25,32.431847,51.223673,6.391373,31.340457,mothbeans
52,50,45,23.932469,50.0,6.089414,71.91273,chickpea
20,40,40,21.087537,67.274437,6.037889,159.830792,apple
88,28,36,24.966898,73.946579,6.138642,205.870137,coffee
90,57,38,25.029441,86.38925,7.5,240.096229,rice
29,24,24,26.623163,78.507924,6.541534,99.482431,orange
84,74,45,28.262998,84.20825,6.1198,139.488009,banana
72,55,42,21.856777,85.248125,6.945439,225.678794,rice
116,49,37,28.068948,74.09254,6.93653,105.146927,cotton
30,40,40,16.405308,71.425571,6.20237,102.21892,apple
92,75,54,25.503954,81.305564,6.36671,217.119901,banana
91,50,44,28.155819,78.58662,6.217191,204.703374,rice
50,74,45,23.660607,50.412131,6.991509,90.539822,chickpea
75,46,42,31.69368,85.278894,6.470447,150.094264,papaya
30,55,27,25.360156,44.852223,7.22588,67.967671,mothbeans
106,36,38,30.0439,73.973247,7.121922,54.861476,cotton
29,27,21,23.767863,71.745407,6.570781,123.247689,orange
92,62,19,20.500357,59.144431,6.490879,133.60475,maize
99,22,38,29.570747,70.821111,6.64802,68.518382,watermelon
103,27,36,29.767337,83.603266,6.28134,60.245287,watermelon
100,51,38,26.019172,86.451945,6.150423,187.078429,jute
30,40,40,15.571299,75.458555,6.635319,147.243748,apple
37,50,20,25.272741,64.699752,6.48799,118.193185,blackgram
23,32,21,23.649757,80.0,6.821758,110.54876,orange
29,53,20,23.965738,60.822828,6.307793,43.203926,lentil
114,28,40,30.310484,76.031466,6.40876,24.608327,muskmelon
119,38,30,25.587263,77.78968,6.219451,69.057751,cotton
99,20,40,28.073588,75.038164,6.750153,57.688555,watermelon
93,77,51,31.06253,74.673442,6.856073,146.292898,banana
31,21,20,26.519944,82.871731,6.632903,263.420102,coconut
40,62,42,31.996188,79.860887,5.964957,147.667579,papaya
102,14,40,32.575535,81.260747,7.043416,54.633969,muskmelon
18,40,40,17.519841,78.340799,6.304727,117.819103,apple
33,12,24,27.055518,75.035349,6.313682,115.113798,orange
123,26,38,23.76786,71.841932,6.810467,236.178614,coffee
111,5,50,27.593501,91.79743,6.399891,24.842661,muskmelon
81,23,33,25.642191,74.753113,5.832826,76.760115,watermelon
16,57,31,22.138444,58.910982,7.089722,39.294954,lentil
95,44,32,20.103976,62.323889,6.193096,105.248726,maize
88,80,56,28.291021,75.906246,6.716303,163.491599,banana
34,40,40,21.444196,78.421834,6.016028,163.402601,apple
23,51,21,18.303333,55.0,6.061954,115.240369,kidneybeans
128,38,33,26.523351,77.138341,7.263558,101.250177,cotton
88,22,39,26.452134,69.250224,6.481747,41.871476,watermelon
126,48,38,29.849841,65.863209,6.471017,112.717567,cotton
18,52,21,29.901106,75.807724,6.638867,87.721895,mungbean
126,54,30,24.016435,75.596537,6.823592,87.916874,cotton
103,25,27,25.410267,77.806016,6.347362,59.321585,muskmelon
77,52,41,23.89069,83.464091,6.097294,167.723063,jute
24,40,40,20.331536,74.166033,5.923437,150.578952,apple
29,22,28,28.030597,65.710913,6.527323,95.093567,mango
13,61,20,25.614163,55.0,5.629601,134.082457,kidneybeans
10,26,37,28.778695,69.057825,6.692154,71.804694,pomegranate
25,60,20,24.105176,55.0,6.627287,105.497683,kidneybeans
75,56,42,24.017032,88.281753,6.680258,226.572723,rice
78,39,44,22.367998,89.827868,6.882221,193.748193,rice
101,70,48,25.360592,75.031933,6.012697,116.553146,banana
11,55,15,25.521644,57.677107,6.988926,76.415814,lentil
83,62,46,27.296611,82.428553,6.718641,256.953021,rice
25,66,22,28.010649,68.090252,7.072981,36.957033,lentil
106,41,39,22.212972,72.802475,6.112969,121.609667,cotton
28,15,13,20.574323,70.852666,6.922139,140.757709,orange
27,58,20,29.831492,78.474156,6.867848,75.951908,mungbean
101,12,36,32.174572,77.402407,6.494505,32.059441,muskmelon
110,64,47,31.759151,85.73873,5.981537,119.712841,banana
90,16,36,28.522068,71.862656,6.826585,44.317778,watermelon
109,49,44,25.083859,61.997507,6.469786,62.523203,cotton
96,46,43,28.573885,79.249836,7.008247,184.092892,rice
23,23,26,27.933847,52.524418,5.693113,109.405898,mango
120,16,27,25.632671,70.685022,6.733865,36.549793,muskmelon
35,54,26,26.775246,49.607849,7.340998,36.916536,mothbeans
26,62,29,26.679296,70.57143,6.665843,46.910933,mungbean
76,42,38,32.514343,87.351305,6.523858,147.871498,papaya
40,64,17,26.106669,66.040475,6.836699,99.707946,blackgram
129,44,46,28.978094,78.132366,7.364627,68.867273,cotton
27,24,21,26.508231,60.145383,6.590172,74.005814,pomegranate
108,56,42,23.435194,68.977141,7.076335,84.439662,cotton
26,42,25,30.058151,74.605225,6.440522,92.452945,mungbean
23,30,30,29.112416,53.590726,6.379509,121.319641,mango
89,15,30,31.424272,87.485464,6.063796,70.897257,watermelon
16,65,28,20.045516,55.0,6.413291,126.024225,kidneybeans
99,44,38,28.568382,65.0,6.340755,196.888883,coffee
34,29,14,26.818745,67.693128,6.07146,138.887427,orange
96,59,34,20.626799,74.015808,5.994634,82.914075,maize
25,21,22,30.995934,48.958233,6.871258,92.359094,mango
22,59,18,22.187132,45.0,5.520898,109.90351,pigeonpeas
25,45,28,31.053868,50.781943,7.288693,38.490648,mothbeans
93,47,35,25.443322,72.934549,6.036962,216.345235,coffee
27,22,37,24.562319,58.766644,6.348232,70.20814,pomegranate
52,39,44,28.504145,89.663321,6.672565,123.386911,papaya
93,49,24,24.311579,68.303852,6.705951,110.491523,maize
36,40,40,31.025499,62.569226,6.522344,72.791898,grapes
54,56,47,30.613936,86.688626,7.148889,200.0,papaya
107,17,36,28.18257,71.797181,6.667438,41.600074,muskmelon
25,32,24,32.569246,65.83065,6.291768,97.94436,mango
25,40,40,19.87988,78.246597,5.925601,152.202652,apple
33,26,30,28.405559,50.716701,6.126239,90.53002,mango
16,35,16,20.650263,67.271722,7.216834,140.484491,orange
26,29,25,27.679013,52.008824,6.415706,112.643797,mango
19,21,29,29.30565,83.357915,5.967214,153.08077,coconut
27,53,24,30.675655,67.81718,7.085853,121.462595,blackgram
89,57,42,22.491071,81.293731,6.85935,248.723483,rice
43,53,45,24.67679,54.412186,7.408298,83.291008,chickpea
31,23,14,24.451935,70.534918,6.62336,146.683631,orange
21,21,26,24.53313,80.0,6.685197,121.303416,orange
11,40,40,18.769326,75.41902,5.777591,128.602131,apple
98,77,51,27.471917,76.353373,6.06948,223.636209,banana
96,25,35,27.233538,85.0,6.276414,44.591199,muskmelon
22,60,27,28.686293,72.394529,6.11355,89.769537,mungbean
104,42,37,21.085135,65.0,5.533957,205.129524,coffee
30,40,40,28.246295,75.765949,5.945006,100.802264,grapes
28,18,28,26.456714,85.486816,5.797378,245.830292,coconut
20,17,26,31.96058,55.898036,6.545222,88.254182,mango
10,59,22,28.609011,86.994958,7.155685,36.94617,mungbean
27,66,31,24.649047,56.432975,6.722306,94.939721,kidneybeans
13,52,23,25.924416,61.84916,7.079066,63.559887,lentil
66,37,45,33.077634,81.874416,6.778838,154.251293,papaya
120,47,30,24.346853,78.300682,7.009888,76.281175,cotton
17,67,16,25.624178,58.956706,6.63004,70.162515,lentil
73,58,45,22.679028,77.481811,5.866629,204.711457,rice
66,62,54,32.363658,84.289974,7.192967,117.484837,papaya
96,29,37,27.323884,80.197682,6.265756,40.934464,muskmelon
28,55,45,24.564014,50.0,8.200212,60.133161,chickpea
23,40,40,20.887398,68.48312,6.510683,69.913694,grapes
115,52,33,31.211888,77.626596,7.335779,124.432127,cotton
88,56,46,29.003708,75.23823,6.030908,187.589086,banana
121,48,32,29.810708,71.420376,6.919617,83.216017,cotton
101,16,40,25.364129,71.50318,6.881541,62.64651,watermelon
21,40,40,20.614577,70.210323,6.449869,118.407439,apple
114,33,24,28.707513,73.263467,7.048478,74.406814,watermelon
28,49,28,31.073618,52.349344,6.452914,57.932714,mothbeans
82,47,56,35.0,88.331678,6.599729,165.859144,papaya
122,41,47,25.380767,78.504904,5.749913,206.68286,coffee
34,27,31,24.416134,70.0,5.914565,94.57674,pomegranate
22,60,25,23.759319,55.0,6.129686,128.746692,kidneybeans
98,31,26,25.494826,78.891177,6.6865,32.733721,muskmelon
34,40,40,21.929864,74.568233,6.290129,53.436355,grapes
97,40,44,24.425288,79.141702,6.27887,177.023663,jute
92,68,47,25.996323,81.175164,5.884598,163.314653,banana
28,40,40,24.926275,75.056106,5.949859,72.856877,grapes
38,29,26,27.427272,84.855593,7.023625,127.206229,coconut
23,56,22,24.94191,56.499377,6.326625,54.488094,lentil
30,70,19,17.124747,56.081628,6.795947,122.140117,kidneybeans
75,44,30,24.141016,72.891312,6.661083,67.904939,maize
25,40,17,29.119758,63.997409,7.499206,46.957581,mothbeans
17,50,25,33.290237,44.561217,6.0,50.918734,mothbeans
29,10,29,32.463465,88.999391,6.723863,174.738719,coconut
96,44,20,24.485306,59.412689,6.709389,90.012885,maize
27,52,29,31.065865,60.155386,6.984722,81.517693,blackgram
33,47,31,27.499261,76.620242,6.467805,90.534448,mungbean
23,17,30,30.54721,52.869851,6.844076,68.84254,mango
32,54,16,25.759548,58.91583,7.282884,85.192051,blackgram
102,11,39,32.265362,83.536689,6.732495,52.384713,muskmelon
16,40,40,23.104925,80.0,6.886283,102.540546,apple
104,23,39,29.126076,87.044446,7.147319,72.980959,watermelon
73,49,42,25.602741,80.116883,6.282942,178.500448,jute
60,71,45,22.027402,54.336054,7.878941,60.610265,chickpea
29,15,38,22.750611,65.147698,5.965129,61.106475,pomegranate
140,40,17,22.727672,77.075981,6.006086,77.551763,cotton
74,48,48,25.84897,83.498403,6.902643,220.286994,jute
15,19,37,32.315359,82.470837,6.14858,153.98084,coconut
20,16,38,25.343103,69.640174,6.899509,90.903011,pomegranate
43,66,25,25.191592,50.061164,6.145504,124.289229,pigeonpeas
12,78,24,25.701611,55.0,6.460172,70.768808,kidneybeans
25,46,20,26.360705,68.262675,6.493181,53.640372,mungbean
89,49,50,29.940757,86.164391,6.861153,195.215625,jute
27,40,40,26.745756,75.200854,6.832906,96.44204,grapes
61,48,44,33.313825,76.546203,5.980862,141.581738,papaya
24,48,29,30.742206,48.344866,8.5,37.617642,mothbeans
12,40,40,33.564422,63.614823,6.727953,70.771854,grapes
11,40,40,15.122491,65.365888,6.796386,165.007886,apple
25,28,24,28.490412,81.659504,6.335178,257.632585,coconut
38,20,28,26.261249,86.229885,6.476832,270.160595,coconut
21,48,28,27.561435,81.207626,6.731854,90.005856,mungbean
20,26,21,26.982648,89.643081,6.306054,162.843006,coconut
29,65,29,23.992472,55.0,6.815052,112.742865,kidneybeans
98,22,37,31.36804,83.29993,6.184283,32.184094,muskmelon
23,40,40,33.868603,67.14174,6.269599,59.248791,grapes
20,31,30,28.222637,50.973406,6.723405,121.434936,mango
18,78,21,25.43021,55.0,6.420933,105.340769,kidneybeans
89,49,39,22.570561,82.450668,5.812671,205.561411,rice
21,27,28,26.834253,68.150979,6.21329,74.086562,pomegranate
72,46,38,23.527144,83.131357,5.527264,191.987534,rice
27,62,20,23.818233,73.106148,7.129913,44.333211,lentil
13,72,21,24.321166,21.027867,5.821194,60.275525,kidneybeans
31,40,40,23.461001,80.0,6.369628,121.874237,apple
83,62,55,26.049872,84.230604,6.484077,162.45517,banana
14,58,17,30.536843,59.966647,4.605701,33.48919,mothbeans
104,12,28,31.226388,68.551387,5.940941,78.396178,watermelon
37,54,29,22.747212,68.876423,6.401919,73.278497,lentil
32,40,40,25.981184,78.266177,6.221242,101.067305,grapes
25,65,30,24.01389,60.159411,7.690712,45.233653,lentil
42,50,45,21.879272,50.0,6.846241,53.827951,chickpea
115,14,35,28.971141,85.0,6.678752,39.821941,muskmelon
22,40,40,24.735349,62.460965,6.437422,78.942562,grapes
126,40,36,31.245853,78.1309,6.54787,123.457113,cotton
29,35,33,29.100527,82.643323,6.302303,129.758568,coconut
56,67,78,17.574456,16.718266,8.255451,77.818914,chickpea
124,45,32,24.7069,71.636497,7.916739,98.98141,cotton
31,18,24,32.425554,56.796561,6.237289,125.099463,mango
35,64,23,26.875842,65.730033,6.968364,112.512991,blackgram
31,20,24,28.704673,84.782221,5.86325,211.815054,coconut
26,60,19,33.866796,62.498116,6.809797,68.628723,mothbeans
100,6,53,29.05248,93.922178,6.10591,23.666206,muskmelon
84,59,47,23.991417,86.823348,5.783431,224.53422,rice
75,56,34,26.537153,80.28158,5.85348,262.58765,jute
71,47,29,26.715059,58.127403,6.565459,86.768015,maize
126,56,32,25.959733,71.842009,6.785031,117.94496,cotton
71,49,46,25.126314,79.550174,6.517584,237.941076,jute
30,51,28,22.290159,55.0,6.162591,66.066107,kidneybeans
109,43,32,28.581437,68.232246,7.431204,121.205074,cotton
97,58,39,24.730681,82.442469,6.778427,267.127946,rice
52,60,79,19.453399,18.234907,8.380185,75.631757,chickpea
54,45,37,31.406055,86.169592,7.114392,119.399344,papaya
97,30,34,25.62424,79.291186,6.669502,240.10302,coffee
91,46,43,24.586806,77.031976,6.113395,244.935181,rice
23,43,29,25.563388,56.505231,7.415063,34.589272,mothbeans
112,32,37,21.048337,68.166118,6.529939,221.188141,coffee
101,50,31,21.505338,79.716483,5.695991,236.883669,coffee
29,30,25,29.29698,48.032334,6.361127,125.32346,mango
49,51,45,20.854727,51.754416,7.301949,77.722625,chickpea
21,40,40,22.136537,71.851444,6.846671,57.413606,grapes
25,11,10,20.358977,73.062532,6.509104,92.869309,orange
15,28,35,23.469208,64.411784,6.207708,77.805818,pomegranate
120,41,30,26.742857,74.339045,6.617373,74.393051,cotton
15,54,32,25.851154,60.018886,7.582875,55.683531,lentil
115,12,40,29.403788,84.855472,6.482044,84.693746,watermelon
20,49,19,28.121471,68.869404,6.863785,62.837083,mungbean
103,40,27,23.780415,80.983895,6.444023,156.570195,coffee
34,50,24,25.590404,62.225609,6.812086,59.242883,lentil
71,46,51,29.203587,74.653447,5.859291,224.728763,jute
76,64,21,23.456429,59.56429,6.551363,71.910274,maize
67,63,52,34.698401,84.944087,6.71981,178.646473,papaya
18,70,28,29.585541,46.710012,6.080701,141.153055,pigeonpeas
101,47,35,21.21344,74.104524,6.177607,71.855505,maize
91,39,24,22.175417,64.419736,6.954506,63.55667,maize
116,44,41,30.821657,71.60279,7.254166,111.053105,cotton
27,26,35,25.833562,61.666163,6.912051,94.632989,pomegranate
61,58,41,24.198467,77.338602,6.089327,263.819591,jute
18,40,40,34.943757,71.362185,5.973298,75.022166,grapes
29,27,26,32.204911,87.174264,5.781481,203.312646,coconut
131,40,32,24.955502,65.16846,6.077017,96.811709,cotton
27,36,27,24.872752,79.369488,6.994484,51.579872,mungbean
18,21,16,26.122112,75.44545,7.161437,142.03965,orange
24,16,23,26.002286,83.181475,6.417414,132.953885,coconut
21,26,30,31.783255,48.447832,6.021683,122.517317,mango
96,49,33,23.008325,71.858961,6.813401,243.317213,coffee
101,27,39,26.267463,79.146222,6.168626,41.73624,muskmelon
92,31,27,32.668881,71.891412,6.403241,52.516611,muskmelon
93,53,46,27.566463,79.760372,6.024254,229.357585,rice
76,42,23,23.028976,59.44827,6.786232,82.216464,maize
96,14,35,31.010469,68.65136,6.621266,30.382687,muskmelon
39,49,23,20.032514,62.459379,6.357461,97.45651,pigeonpeas
17,51,21,27.099477,43.378437,7.320977,49.831812,mothbeans
26,52,21,25.201778,67.460544,7.234781,49.324358,mungbean
31,49,29,24.339747,71.053906,6.796538,68.442754,blackgram
21,73,26,22.784135,55.0,6.658128,86.989703,kidneybeans
116,43,42,24.871462,78.452651,6.575855,78.063652,cotton
106,65,55,26.249819,82.587252,6.974843,109.4632,banana
30,18,33,28.467522,89.019391,6.862761,144.304336,coconut
114,69,46,25.545791,81.731921,6.550137,106.690783,banana
69,53,40,26.25391,85.586724,6.23785,184.956613,rice
97,54,36,20.652652,61.622288,6.418821,82.178646,maize
81,76,44,32.270521,88.876977,6.146135,109.968294,banana
99,30,29,29.151275,74.770889,6.745054,47.39078,muskmelon
21,19,26,30.56593,48.920516,6.021793,77.392779,mango
30,58,19,31.555254,66.393466,6.695301,82.470144,blackgram
27,64,31,31.567727,76.946317,6.891381,55.126361,blackgram
96,23,37,29.907872,87.962289,6.730714,80.292382,watermelon
31,48,23,27.318714,76.091529,6.38511,57.243228,mungbean
26,40,40,26.849412,76.258053,6.332426,63.955776,grapes
33,69,22,27.057631,54.964206,5.956898,125.108782,pigeonpeas
99,57,35,26.757542,81.17734,5.96037,272.299906,rice
34,67,23,26.329042,55.29231,7.062769,62.06187,lentil
89,17,39,31.340863,83.394388,6.595032,47.079054,muskmelon
16,51,34,24.681405,58.400124,6.924544,96.561114,pigeonpeas
32,18,33,28.20642,90.050339,5.940806,129.018082,coconut
18,40,40,22.670046,79.194055,5.836535,57.425077,grapes
29,28,31,26.024982,86.938803,5.845746,167.115735,coconut
33,46,23,29.456196,60.436322,7.041017,100.943232,blackgram
96,75,53,29.33686,79.8772,6.728805,100.999395,banana
12,36,23,30.329841,51.921632,6.27129,86.74446,mango
28,58,19,26.081234,65.615908,6.734256,77.585869,blackgram
24,55,16,26.758459,44.110112,6.0,59.422649,mothbeans
23,62,22,19.087345,55.0,6.020367,104.386896,kidneybeans
85,60,40,25.656396,85.912958,7.268979,243.366226,jute
20,15,25,21.545912,70.0,6.116734,83.619155,pomegranate
111,54,41,25.747733,69.637482,6.747053,70.699961,cotton
95,23,30,25.836159,80.0483,7.198699,47.853295,watermelon
41,68,28,32.971663,45.525208,6.62476,123.83419,pigeonpeas
17,69,26,25.024671,55.0,6.419336,89.444702,kidneybeans
77,46,40,35.0,87.649387,7.203843,131.67977,papaya
21,18,28,30.638292,52.261407,5.79228,104.03525,mango
85,56,45,27.426156,73.986507,6.968404,187.15725,banana
32,72,19,18.441823,55.0,6.351059,94.858454,kidneybeans
96,39,25,22.075676,67.796083,6.516411,177.904344,coffee
17,14,37,32.546775,78.11384,5.907829,147.167974,coconut
15,40,40,14.451219,76.104052,6.440627,97.817473,apple
81,44,28,20.312724,73.327179,6.260214,89.593641,maize
21,40,40,18.0,73.921729,6.746578,92.372378,grapes
35,66,47,31.701837,91.662322,6.953439,48.838106,papaya
24,16,28,18.239041,63.922796,6.531569,74.747335,pomegranate
17,57,24,18.704833,55.0,6.189326,93.106968,kidneybeans
18,54,29,27.985453,68.143178,7.17257,92.897426,mungbean
43,62,43,22.341026,52.572709,7.357818,93.485835,chickpea
95,50,35,27.217381,78.602305,6.448095,204.307042,jute
13,22,20,28.389385,70.0,6.3811,72.359865,pomegranate
80,40,21,19.884624,73.716629,6.554227,121.218063,maize
33,31,38,24.936635,70.0,6.647248,73.070213,pomegranate
93,15,40,32.234835,68.586084,7.050708,49.81202,muskmelon
33,49,16,33.161028,66.541584,7.273862,68.542793,blackgram
13,34,32,26.801001,49.818521,5.5,112.778896,mango
97,22,37,32.065898,78.394839,6.115501,36.225151,muskmelon
13,40,40,19.568747,72.201429,5.994246,96.910426,grapes
38,26,26,26.803033,80.0,6.712797,98.856589,orange
33,50,44,24.203831,50.0,7.439033,57.495544,chickpea
92,66,50,30.123118,76.321729,6.815227,180.628206,banana
19,50,28,35.078827,43.48922,7.372336,37.128975,mothbeans
80,74,54,30.002031,84.016307,6.507881,213.84815,banana
17,49,28,32.437629,47.368467,7.433893,51.796989,mothbeans
109,78,48,30.089446,85.369788,6.128868,222.152927,banana
19,40,40,27.937765,71.734775,5.85015,83.978369,grapes
34,10,34,31.01278,90.135392,6.566655,188.922094,coconut
83,47,37,24.211214,64.739443,6.621488,110.901632,maize
75,58,24,23.855992,60.022391,6.915478,122.753364,maize
20,40,40,29.3696,77.550619,6.037243,85.947701,grapes
24,61,21,25.894116,79.611128,7.056257,87.227898,mungbean
26,59,28,26.039656,60.239459,7.075338,42.66473,lentil
105,24,40,30.733764,69.923797,6.841713,61.508399,watermelon
22,62,19,18.975849,68.292226,6.970379,74.417362,lentil
18,54,26,26.864032,75.140279,6.685887,76.09378,mungbean
26,56,24,20.507991,64.8181,6.692881,47.680135,lentil
26,71,19,19.572935,55.0,5.910355,100.799438,kidneybeans
80,42,47,30.158584,86.605908,6.360992,198.404399,jute
32,15,14,22.985489,70.635967,6.795252,127.860045,orange
57,70,42,22.307447,50.0,7.887861,92.550817,chickpea
96,45,42,22.043358,78.810402,7.084542,209.232126,rice
22,40,40,32.935819,80.0,5.860474,55.364915,grapes
27,70,23,22.148739,57.799721,6.355149,61.336641,lentil
25,62,27,32.545139,66.999633,6.803413,92.822117,blackgram
29,65,27,22.401152,59.421275,6.676692,142.90507,pigeonpeas
29,53,22,26.447189,71.127823,6.812793,71.507535,lentil
20,40,40,24.151139,64.807275,6.490351,72.864292,grapes
23,65,28,32.444399,47.672726,7.164105,103.32499,pigeonpeas
12,26,25,22.395709,70.0,6.856039,85.583273,pomegranate
15,22,25,26.787719,49.493815,6.279816,63.43552,mango
10,21,30,28.330579,94.426236,6.646685,134.480054,coconut
58,55,45,22.277112,53.348746,7.710437,76.352873,chickpea
29,49,31,26.822315,54.651262,6.935863,113.364175,pigeonpeas
12,13,19,32.0,77.942644,6.717529,145.328991,orange
63,60,45,24.275196,54.934797,7.878901,66.591408,chickpea
27,45,27,29.1109,75.634796,6.969232,120.208654,blackgram
19,68,16,22.353283,60.714858,7.094322,49.328541,lentil
116,23,39,22.560864,79.924104,6.21988,202.001484,coffee
91,58,48,30.669526,77.667784,6.429978,133.949714,banana
15,27,16,28.919572,57.686534,6.471923,66.074544,mango
99,18,32,27.412049,79.332901,6.815156,77.298827,watermelon
33,48,18,31.301861,60.826993,6.701769,78.426557,blackgram
19,120,195,18.739322,81.121092,5.931538,73.55808,grapes
30,64,17,29.995639,63.541703,7.22031,103.704612,blackgram
33,67,45,18.691966,50.0,7.261649,75.801866,chickpea
30,50,24,29.55694,67.22266,6.815204,60.12612,blackgram
23,39,25,25.89357,73.560099,6.729532,60.209425,mungbean
116,18,39,31.312086,74.938691,6.270133,37.096254,muskmelon
117,51,15,22.953572,78.715558,6.044557,99.753362,cotton
114,19,31,30.711253,69.695088,6.816446,61.046661,watermelon
86,35,47,25.996849,75.965472,6.405248,215.663537,coffee
101,34,49,27.292164,81.748377,5.872742,235.921851,coffee
112,41,42,28.916815,69.376705,6.141061,91.245092,cotton
75,37,45,29.072402,79.263964,6.01785,143.552134,papaya
24,40,40,22.338919,72.746578,5.709913,133.76321,apple
22,40,40,16.817769,69.945341,5.777921,125.837784,apple
29,70,27,19.783503,52.190605,6.338773,123.656375,pigeonpeas
33,33,14,28.273405,73.316141,7.272032,86.895326,orange
24,44,25,21.583741,66.177722,5.830741,136.289108,pigeonpeas
93,46,19,20.135899,58.643767,6.650744,128.768011,maize
24,22,33,20.843888,70.0,5.842785,77.083426,pomegranate
107,46,33,25.994937,76.162378,7.426162,84.999092,cotton
23,66,19,24.63898,58.707723,6.394901,117.191386,blackgram
65,51,48,25.460169,87.041526,6.689947,173.871231,papaya
21,49,23,30.963445,58.70068,6.211818,54.74263,mothbeans
27,8,30,26.446001,98.299378,6.008386,221.225817,coconut
22,50,31,22.96471,64.683565,6.527441,88.142008,pigeonpeas
113,46,33,27.982828,65.834775,6.089276,93.833871,cotton
23,40,40,30.754833,73.803914,6.357911,63.170991,grapes
28,40,40,29.73004,77.714248,6.527966,55.250178,grapes
97,21,31,29.840157,72.591135,6.260508,63.813136,watermelon
14,61,29,22.523368,66.64659,7.449991,52.292143,lentil
30,19,10,24.765069,76.738979,6.965395,93.26929,orange
12,40,40,28.890087,79.281843,5.767187,98.375907,grapes
15,69,31,19.457382,55.560947,5.71241,87.606381,kidneybeans
133,42,39,28.779715,63.019498,7.155939,110.585984,cotton
97,49,52,30.183831,77.527658,6.771089,201.177567,jute
98,56,33,28.827019,86.445837,6.55215,247.166663,jute
19,69,17,20.758806,55.0,6.520194,82.594282,kidneybeans
80,47,51,26.563901,89.078376,6.35932,171.916586,jute
109,66,52,29.362834,83.770269,6.22645,170.835427,banana
95,43,46,24.400372,74.953759,6.167701,184.007313,coffee
28,61,33,28.309955,59.174043,6.055319,117.251018,pigeonpeas
19,40,40,19.961878,78.694493,6.570475,74.983946,grapes
97,27,38,28.101763,86.670679,6.426566,47.151415,watermelon
26,56,22,25.644656,61.607646,6.211429,42.840557,mothbeans
67,56,49,31.449107,89.49634,6.575517,134.323344,papaya
19,43,25,21.775192,58.487621,6.795448,80.524553,lentil
96,77,52,29.514958,80.224927,6.7602,186.075651,banana
27,18,15,21.968841,78.538037,6.444136,94.380159,orange
25,16,21,27.968641,80.0,7.033795,102.678865,orange
16,31,30,29.397787,80.0,7.059934,142.560745,orange
23,44,25,29.38456,62.180312,6.334972,109.30037,pigeonpeas
90,60,41,24.845727,84.482411,5.523588,223.440435,rice
79,51,38,23.319319,77.677459,5.839043,186.502336,rice
96,31,40,27.95253,74.493412,6.177591,60.194719,watermelon
19,15,24,29.183061,53.530803,5.602214,82.951834,mango
48,53,45,23.30829,50.0,7.739819,57.772857,chickpea
40,72,45,21.625936,52.512176,7.692802,88.061477,chickpea
71,54,47,30.579563,84.310923,6.432022,136.736553,papaya
27,56,31,22.412289,62.903347,5.723294,93.527483,pigeonpeas
33,18,21,27.854345,50.538084,6.118451,107.832538,mango
75,59,38,28.200622,80.197652,6.267066,181.757076,jute
17,56,17,27.942937,45.413936,5.956585,69.6629,mothbeans
47,66,45,21.504771,50.0,6.910426,54.332465,chickpea
92,81,52,27.393416,81.465483,6.438137,94.311021,banana
16,64,28,27.234244,55.0,6.30784,129.14445,kidneybeans
28,66,31,29.951934,60.375952,6.504551,115.413512,pigeonpeas
27,23,22,27.282687,81.751247,5.882234,138.301196,coconut
115,35,30,28.18983,64.495264,6.753055,86.478806,cotton
40,66,21,25.784689,78.408056,6.894615,71.065213,blackgram
35,61,41,24.77641,50.0,7.187637,71.820312,chickpea
21,22,27,30.913856,70.885889,7.209507,139.769996,orange
34,24,19,26.437851,90.177736,6.68159,174.877639,coconut
96,16,35,30.645774,77.280062,6.889463,59.920041,watermelon
2,67,18,34.519348,47.5298,5.921667,129.006461,pigeonpeas
