nitrogen,phosphorus,potassium,ph,moisture,temperature,soil_health
112.87,68.27,80.86,7.76,40.84,38.56,Healthy
133.48,5.51,40.66,7.1,51.22,23.38,Healthy
25.5,25.82,32.6,5.83,21.21,24.37,Moderate
100.21,77.36,99.59,5.38,46.0,37.32,Moderate
10.0,72.87,15.24,5.83,65.05,35.14,Moderate
135.55,93.78,123.11,5.0,16.64,28.57,Poor
76.19,97.34,71.39,6.43,49.08,19.92,Healthy
85.99,22.51,110.35,7.97,63.1,16.71,Moderate
150.0,7.08,44.66,6.35,25.65,15.56,Poor
138.15,49.54,126.93,6.97,24.28,30.65,Moderate
35.9,33.3,139.93,6.96,46.31,39.96,Moderate
50.79,100.0,44.65,5.94,44.77,15.34,Moderate
55.4,76.28,134.84,6.32,23.52,41.87,Moderate
59.32,89.24,80.97,7.14,65.77,36.66,Healthy
56.9,44.83,116.21,4.65,13.35,38.97,Poor
19.39,51.88,77.18,4.7,62.98,17.08,Moderate
95.11,60.56,9.67,6.82,22.23,24.79,Healthy
145.59,21.79,50.07,4.77,35.27,20.31,Moderate
149.94,50.22,14.27,7.79,25.44,38.12,Poor
88.52,29.14,63.53,5.78,67.72,35.07,Moderate
84.07,63.76,11.8,4.74,16.5,25.77,Poor
25.46,85.47,29.63,6.31,78.28,17.41,Poor
28.11,15.9,5.67,7.58,66.27,33.76,Moderate
130.22,25.32,77.62,5.25,46.15,19.71,Moderate
29.87,51.65,123.11,5.7,20.52,22.71,Moderate
38.67,86.23,59.05,8.19,47.35,28.77,Moderate
14.34,10.56,130.47,7.02,64.1,35.59,Poor
85.31,98.44,113.97,5.11,25.92,17.89,Moderate
41.05,67.95,140.69,4.73,35.18,40.04,Poor
50.32,78.01,18.49,7.3,53.4,38.56,Moderate
43.04,81.12,19.51,5.63,57.66,20.11,Moderate
32.78,8.94,61.05,7.03,20.69,36.65,Moderate
70.65,65.18,113.35,5.78,73.83,36.13,Moderate
52.37,54.77,115.14,7.72,55.58,15.0,Moderate
62.62,61.86,50.1,6.14,21.44,35.33,Healthy
99.25,5.0,13.64,4.78,65.41,21.29,Poor
69.82,27.25,89.39,7.2,70.1,16.64,Moderate
40.04,27.15,11.72,8.09,60.61,28.02,Poor
131.61,13.27,67.22,7.1,74.5,20.2,Moderate
126.71,41.76,47.31,5.31,78.72,28.63,Moderate
91.86,5.85,22.88,4.56,27.41,15.0,Poor
33.23,33.73,42.07,7.8,27.12,23.06,Moderate
30.19,80.32,122.03,4.64,19.29,29.77,Poor
62.19,29.59,19.59,8.37,19.38,21.61,Moderate
109.69,61.49,74.85,8.13,17.3,28.37,Moderate
131.1,30.56,30.98,5.54,44.04,31.64,Healthy
50.34,51.19,62.99,6.75,55.9,42.0,Healthy
74.75,79.15,39.81,5.3,43.19,16.36,Moderate
82.09,75.63,34.53,6.44,29.81,41.61,Moderate
115.74,51.07,67.23,5.02,53.06,16.41,Moderate
14.43,84.63,50.43,4.99,46.16,39.84,Poor
123.13,12.12,38.76,5.59,11.51,32.29,Moderate
109.33,40.61,87.2,5.33,19.57,27.86,Healthy
10.0,51.64,48.15,8.01,57.28,26.01,Moderate
14.35,51.8,113.75,6.63,50.05,39.09,Moderate
96.32,23.88,40.34,6.54,25.18,33.6,Healthy
96.5,57.93,96.57,8.37,79.69,29.05,Moderate
146.25,44.1,5.93,7.89,75.07,30.12,Moderate
53.34,92.97,85.9,7.4,51.09,40.19,Moderate
130.87,25.33,138.57,6.77,37.26,30.7,Healthy
118.7,18.84,81.68,4.66,20.43,22.54,Moderate
40.74,52.69,149.66,4.77,48.18,19.85,Moderate
64.48,94.11,21.25,5.27,64.04,38.43,Moderate
100.52,90.65,104.12,7.9,70.23,15.09,Moderate
10.0,60.25,105.74,6.78,57.6,15.82,Moderate
106.5,57.84,31.48,6.78,14.45,25.25,Healthy
40.04,24.64,42.42,5.69,59.46,41.19,Moderate
16.93,46.56,131.26,6.89,42.04,39.66,Poor
123.13,69.65,39.05,5.75,73.06,21.43,Moderate
27.2,75.65,139.12,6.75,64.97,23.31,Moderate
51.53,50.7,97.09,8.41,62.77,35.68,Moderate
28.5,100.0,43.31,7.45,31.45,16.9,Moderate
74.92,93.44,72.92,6.57,47.16,38.54,Moderate
63.54,89.75,7.56,7.34,55.36,24.33,Moderate
120.31,9.01,55.06,7.14,64.32,30.99,Healthy
63.02,62.27,8.04,7.2,36.04,28.32,Healthy
49.18,65.97,144.44,4.59,53.86,19.23,Moderate
54.69,64.85,80.49,4.83,71.43,29.08,Moderate
76.41,18.97,96.51,8.33,15.05,20.24,Moderate
64.29,90.72,91.9,6.05,45.28,39.87,Moderate
77.15,29.41,91.68,6.25,80.0,19.39,Healthy
27.37,83.74,72.17,6.46,32.31,16.25,Moderate
133.52,93.53,96.45,4.65,64.32,39.08,Poor
44.68,13.1,119.68,6.18,34.81,24.06,Moderate
118.53,75.52,76.06,7.4,31.65,19.89,Healthy
21.23,86.63,84.5,5.29,26.19,24.49,Moderate
90.37,19.54,87.32,4.66,41.35,25.41,Healthy
77.17,96.87,126.83,6.64,49.34,40.18,Moderate
107.75,85.8,66.62,7.2,26.06,20.68,Healthy
12.57,47.28,9.2,6.12,55.29,18.4,Moderate
145.92,20.41,69.73,5.61,62.05,30.09,Moderate
111.71,25.0,134.68,6.1,20.64,21.42,Moderate
114.0,52.99,65.82,6.02,17.56,24.13,Healthy
49.42,11.96,47.76,7.88,55.36,41.59,Moderate
55.34,14.14,48.67,6.99,30.47,18.65,Moderate
90.35,86.3,89.91,5.83,38.46,19.33,Moderate
82.44,35.91,63.6,5.85,10.0,34.4,Moderate
73.32,27.29,77.96,7.1,55.05,39.15,Healthy
84.22,77.3,72.28,6.45,78.87,21.35,Healthy
80.27,44.48,130.2,5.22,15.27,38.56,Moderate
11.47,92.78,111.55,7.29,65.0,33.74,Moderate
39.92,59.39,19.4,6.0,52.73,21.8,Healthy
86.92,22.93,21.64,5.31,13.31,19.78,Moderate
93.2,32.01,67.02,5.98,34.93,25.37,Healthy
122.25,84.57,58.42,6.16,66.05,29.71,Moderate
90.42,94.03,132.92,6.16,52.89,18.8,Moderate
19.09,5.45,60.83,8.16,65.92,40.22,Poor
127.66,48.95,87.5,5.03,21.61,25.87,Moderate
73.29,46.71,35.5,7.4,19.31,39.54,Moderate
107.29,37.05,39.35,6.22,18.34,41.5,Moderate
60.72,100.0,109.45,8.3,17.46,37.95,Poor
81.38,32.78,52.27,7.96,69.68,36.61,Moderate
130.77,5.0,25.59,4.56,21.08,15.42,Poor
29.42,40.99,5.0,7.55,65.48,20.41,Moderate
48.88,64.12,75.8,7.75,28.84,29.74,Moderate
83.17,55.62,36.49,5.39,59.05,38.78,Healthy
66.52,63.32,45.66,4.99,44.64,25.97,Healthy
127.1,19.16,81.77,6.3,32.74,39.8,Moderate
111.14,88.15,8.79,8.02,27.9,41.48,Poor
73.63,88.15,120.68,6.41,22.37,38.32,Moderate
20.88,34.48,8.19,6.22,60.33,36.96,Moderate
72.97,14.7,19.99,5.52,26.79,36.51,Moderate
87.23,5.0,34.55,4.67,48.69,15.55,Poor
53.32,31.76,13.45,6.59,33.46,21.39,Moderate
69.11,18.62,61.07,7.98,33.18,16.69,Moderate
142.32,70.34,25.85,5.84,15.74,17.8,Moderate
95.54,58.56,62.86,7.01,72.35,18.51,Healthy
24.76,39.41,135.5,7.06,23.14,23.72,Moderate
45.89,78.54,35.8,7.63,23.63,40.63,Moderate
148.46,55.74,18.33,6.88,54.85,30.34,Moderate
112.92,66.66,37.54,5.73,77.72,27.86,Healthy
26.47,77.91,35.12,5.14,15.97,20.78,Moderate
133.22,73.78,79.87,4.78,60.01,28.83,Moderate
71.08,78.59,10.05,7.11,67.62,19.54,Moderate
134.42,33.78,10.77,7.03,45.66,36.29,Moderate
19.19,28.3,21.0,7.01,60.35,32.05,Moderate
76.08,20.85,88.93,7.49,70.59,25.24,Healthy
10.0,30.76,97.59,8.13,37.33,40.88,Poor
25.73,66.51,5.0,5.08,64.01,20.1,Poor
76.81,25.74,73.36,6.07,78.28,16.3,Moderate
20.06,23.96,108.35,4.66,29.67,38.74,Moderate
144.62,91.76,107.27,5.25,43.7,18.25,Poor
38.45,60.94,37.92,6.16,56.5,32.73,Healthy
16.69,78.12,42.53,6.92,67.51,28.93,Moderate
20.2,10.28,30.51,6.94,10.45,21.83,Poor
45.73,98.29,70.42,5.69,15.98,16.44,Poor
52.49,68.43,81.38,7.18,24.75,22.22,Moderate
83.92,84.55,99.35,7.73,58.99,39.39,Moderate
47.47,60.93,127.7,6.56,49.64,23.58,Healthy
123.95,7.85,90.76,5.14,76.88,32.59,Poor
120.94,45.24,70.07,5.91,39.57,28.27,Healthy
10.0,88.53,126.61,7.29,68.69,19.9,Poor
15.02,23.09,99.81,8.42,42.78,16.26,Poor
19.01,41.72,38.71,8.49,48.24,24.78,Moderate
78.76,87.67,65.05,6.46,19.95,28.24,Moderate
76.14,39.02,127.76,5.27,76.04,30.78,Moderate
77.21,80.85,37.93,5.77,38.88,27.27,Healthy
118.81,79.79,99.81,8.02,78.53,25.99,Moderate
59.25,63.79,124.73,6.0,47.46,35.92,Moderate
50.92,79.51,17.03,5.38,17.73,20.81,Moderate
118.2,10.81,138.36,6.59,58.97,18.45,Moderate
53.98,26.79,41.11,5.74,41.82,34.93,Moderate
30.94,67.81,94.66,5.01,25.61,24.76,Moderate
136.53,5.0,115.38,8.07,78.39,21.89,Poor
108.44,29.7,105.3,5.54,32.92,21.07,Moderate
78.12,27.15,83.52,6.69,59.29,31.37,Healthy
100.32,11.03,60.32,6.13,58.93,39.12,Moderate
109.16,20.73,103.43,5.6,34.41,24.78,Moderate
11.45,90.99,128.83,8.5,57.39,32.53,Poor
97.61,71.19,135.83,7.47,72.54,17.41,Moderate
21.63,33.89,98.04,8.32,17.07,33.58,Poor
49.39,30.4,148.74,6.8,48.57,15.0,Moderate
57.26,80.49,112.67,6.41,59.99,25.96,Moderate
110.99,14.79,78.55,5.18,13.26,18.87,Poor
35.05,18.48,20.15,6.14,17.9,15.68,Moderate
66.69,88.4,102.13,4.53,36.93,25.74,Moderate
39.47,7.43,41.0,8.03,37.78,20.44,Moderate
20.42,36.16,34.92,8.1,28.02,40.75,Poor
86.37,12.82,60.32,6.67,23.71,35.43,Moderate
42.48,86.33,29.28,8.43,26.77,26.18,Moderate
18.81,24.49,82.81,4.84,23.61,15.66,Poor
56.15,97.13,73.84,5.99,57.12,32.56,Moderate
68.42,75.95,131.95,7.57,10.0,15.0,Poor
132.49,31.0,27.84,5.73,12.44,22.59,Moderate
115.88,63.94,126.63,6.87,65.76,41.35,Moderate
113.78,47.89,132.23,7.38,16.19,41.97,Poor
82.68,8.29,78.54,7.78,60.06,36.34,Moderate
77.39,57.19,54.24,6.58,39.69,41.19,Healthy
144.81,35.29,121.18,6.37,41.0,37.71,Moderate
45.25,65.0,121.1,7.87,77.55,35.86,Moderate
106.93,95.9,41.22,4.54,62.73,35.79,Moderate
96.81,66.83,24.06,6.24,40.54,37.29,Moderate
19.38,61.07,145.38,8.33,16.32,25.58,Poor
35.01,7.7,149.68,6.14,26.55,18.87,Poor
95.0,67.93,96.25,6.58,21.48,32.69,Healthy
41.92,66.48,63.38,5.16,52.46,28.68,Healthy
49.69,57.66,52.21,4.59,49.52,34.17,Moderate
129.9,22.43,114.24,6.42,74.83,31.42,Moderate
10.29,26.94,28.53,6.34,22.31,29.03,Moderate
19.73,49.01,127.05,4.91,14.27,16.46,Poor
20.34,46.48,13.24,6.1,54.77,18.35,Moderate
87.89,57.7,130.24,5.58,31.13,22.91,Moderate
12.3,29.99,117.51,8.1,42.43,17.5,Moderate
86.72,65.92,18.34,7.49,21.76,25.58,Moderate
71.45,17.69,120.84,6.31,76.7,19.77,Moderate
101.75,16.43,17.89,4.59,71.81,15.91,Poor
140.16,8.78,86.77,4.96,73.25,40.09,Poor
109.82,18.58,141.52,5.77,11.59,16.93,Moderate
25.67,25.68,44.96,6.04,48.64,15.0,Moderate
11.54,55.14,76.76,4.53,63.0,18.39,Moderate
131.69,82.97,94.54,5.89,35.46,31.61,Moderate
32.9,9.85,114.47,8.47,54.53,30.79,Moderate
128.95,21.11,129.93,7.09,20.36,21.06,Moderate
13.07,48.09,74.31,6.92,54.94,38.17,Healthy
10.0,86.07,67.95,6.42,17.05,37.6,Poor
26.22,77.82,32.21,7.88,73.93,23.26,Moderate
27.48,37.75,144.98,5.13,18.35,41.94,Poor
76.47,13.74,39.46,8.03,65.92,19.98,Moderate
19.25,57.22,89.9,7.06,33.81,15.27,Moderate
41.31,28.6,94.75,6.44,77.51,22.14,Healthy
75.09,98.71,21.46,6.3,29.33,39.39,Moderate
24.9,96.36,99.9,6.91,27.02,29.42,Moderate
146.79,60.82,126.94,8.5,16.83,27.59,Poor
26.44,24.98,41.46,6.18,47.32,15.58,Moderate
18.67,51.72,99.87,5.67,40.73,29.68,Healthy
65.62,89.13,87.25,6.07,44.89,40.21,Moderate
135.06,82.65,79.51,8.46,28.4,35.2,Moderate
121.47,58.5,88.93,7.98,27.33,20.31,Moderate
10.02,8.63,19.14,8.4,49.9,36.58,Poor
30.67,21.98,128.12,5.41,26.52,16.15,Poor
78.22,6.96,75.1,6.01,10.95,31.81,Moderate
19.22,59.49,74.28,7.19,76.09,19.43,Moderate
14.84,75.43,43.83,7.65,48.52,34.21,Moderate
14.72,57.64,74.69,4.5,62.54,17.04,Moderate
137.18,23.28,87.69,8.34,40.35,41.29,Moderate
118.11,36.86,31.74,6.62,58.6,35.39,Healthy
36.71,91.19,59.43,5.61,12.48,35.22,Moderate
118.55,100.0,91.46,4.73,16.2,41.1,Poor
141.35,28.7,112.83,7.23,45.89,38.33,Moderate
92.77,76.2,18.58,7.89,41.67,30.77,Moderate
74.36,74.94,150.0,4.85,55.33,21.19,Moderate
69.57,89.38,109.29,7.1,29.7,18.36,Moderate
65.3,69.85,26.66,8.35,22.49,20.39,Moderate
107.19,15.29,121.15,7.0,17.06,22.74,Moderate
108.88,45.47,38.96,5.71,31.18,35.04,Moderate
106.18,6.67,113.24,5.34,66.73,40.99,Moderate
57.02,23.72,86.49,7.7,22.87,15.29,Moderate
32.92,75.46,82.15,4.95,76.46,28.28,Poor
84.92,57.34,118.54,5.37,30.73,23.94,Moderate
126.6,40.52,42.16,5.5,50.82,21.93,Healthy
36.47,39.98,98.48,6.47,68.45,38.89,Moderate
12.97,86.54,81.66,7.89,53.41,20.22,Moderate
66.08,74.95,130.87,5.41,21.81,39.29,Moderate
70.4,8.94,84.58,8.48,75.42,15.88,Poor
103.58,10.11,85.47,7.15,23.87,35.78,Moderate
117.14,7.37,55.1,7.04,67.97,41.12,Moderate
120.48,39.93,44.17,6.73,10.99,27.47,Healthy
15.88,44.09,74.75,4.94,13.86,23.49,Poor
91.97,37.91,44.37,7.15,77.13,36.34,Healthy
141.57,58.8,63.03,7.3,50.78,18.82,Healthy
119.8,18.08,6.65,5.97,71.37,15.73,Moderate
141.07,63.69,78.52,6.73,43.05,30.2,Healthy
66.96,71.89,94.86,8.35,19.84,30.42,Moderate
26.45,77.71,67.5,4.56,49.43,18.33,Moderate
122.73,6.24,61.53,8.5,53.68,23.28,Moderate
122.96,66.46,116.49,7.33,69.21,20.37,Moderate
51.58,36.8,44.43,8.18,36.45,31.22,Healthy
131.9,85.12,22.47,7.38,38.13,42.0,Moderate
85.48,11.83,68.86,7.34,36.3,41.93,Moderate
117.63,96.14,41.01,5.72,54.16,15.67,Moderate
83.47,5.0,22.2,7.36,72.6,21.19,Moderate
21.43,71.0,116.87,5.16,65.01,23.13,Moderate
135.46,69.49,135.01,6.74,50.66,23.66,Moderate
11.7,51.39,24.81,5.72,12.53,16.52,Poor
53.4,77.13,129.68,4.96,53.52,30.32,Moderate
51.44,40.27,63.7,7.54,64.06,20.58,Healthy
89.32,75.82,105.81,5.7,68.61,30.79,Moderate
99.57,88.11,20.42,5.73,39.1,17.48,Poor
70.73,29.5,23.82,5.98,56.24,24.66,Healthy
72.82,21.31,22.83,6.85,45.4,35.06,Moderate
88.28,49.35,47.7,7.9,50.22,39.97,Healthy
122.28,69.89,20.48,4.88,64.22,31.81,Moderate
90.14,26.03,14.73,5.9,16.27,25.67,Moderate
79.15,92.19,100.0,5.22,61.57,21.16,Moderate
27.15,99.27,13.63,5.46,58.51,18.6,Poor
103.75,52.32,85.95,7.45,68.64,23.69,Healthy
111.25,35.35,30.62,6.24,21.48,15.34,Healthy
96.73,69.27,12.8,5.68,49.0,34.56,Moderate
148.12,75.07,65.12,7.69,29.08,40.76,Moderate
86.8,75.66,48.28,7.99,27.55,41.95,Moderate
119.9,14.11,139.71,5.27,67.92,28.65,Moderate
53.03,35.7,17.68,6.76,32.33,22.31,Moderate
70.75,36.08,85.29,7.3,61.77,25.51,Healthy
33.66,89.37,18.41,8.46,24.74,22.72,Moderate
143.37,94.51,111.77,5.7,32.17,38.73,Poor
138.49,88.53,13.01,7.29,47.28,24.91,Poor
40.23,97.03,82.64,5.5,60.68,28.17,Moderate
59.19,24.36,47.8,7.96,38.43,17.46,Moderate
20.88,28.59,71.82,6.0,74.28,35.22,Moderate
79.99,76.08,115.66,8.16,73.55,17.74,Moderate
86.42,48.07,5.87,6.85,60.74,19.9,Healthy
67.68,19.7,123.66,5.0,41.89,39.22,Poor
97.43,64.54,97.07,7.09,64.12,36.97,Moderate
59.62,57.03,37.1,8.33,27.24,40.87,Moderate
92.26,41.15,64.06,5.95,67.29,25.14,Healthy
110.14,30.74,54.68,5.51,77.36,20.15,Healthy
20.33,83.56,108.33,6.84,41.37,19.66,Moderate
111.54,20.1,142.44,7.11,24.65,20.93,Moderate
130.57,41.29,72.91,7.7,68.87,28.38,Moderate
100.79,56.29,86.66,7.48,66.45,23.27,Healthy
70.73,71.76,9.01,7.68,28.37,33.82,Moderate
68.89,80.89,119.08,6.78,80.0,26.58,Moderate
25.35,41.19,78.36,6.23,17.6,19.15,Moderate
64.13,18.65,91.28,5.02,26.04,29.38,Moderate
97.14,96.11,110.44,6.88,35.7,41.74,Moderate
127.71,94.34,135.82,4.58,64.88,36.76,Poor
139.59,84.81,101.95,7.56,32.09,23.43,Moderate
53.96,33.07,38.72,8.31,36.21,30.39,Healthy
76.81,57.05,37.67,4.63,16.03,15.31,Poor
51.73,5.5,99.49,6.83,66.01,34.14,Moderate
113.63,74.09,131.84,8.18,29.46,32.49,Moderate
135.95,79.53,93.64,4.68,18.73,26.97,Poor
143.69,8.16,42.92,8.28,17.19,27.9,Poor
100.34,53.41,101.96,5.56,66.03,24.88,Healthy
70.68,65.94,79.9,7.11,43.13,16.2,Healthy
61.89,24.35,21.17,4.98,79.93,26.13,Moderate
116.41,77.59,108.01,4.83,41.02,30.93,Moderate
56.45,23.5,42.73,5.92,41.19,35.69,Moderate
131.34,60.32,64.71,6.07,13.79,28.45,Healthy
69.99,24.69,127.76,5.04,41.73,39.41,Poor
89.62,9.65,53.35,5.56,42.56,32.73,Moderate
50.94,13.63,60.16,7.24,78.1,38.67,Poor
64.77,33.32,10.45,4.5,45.07,15.62,Poor
88.19,97.34,16.3,6.82,51.7,23.47,Moderate
31.83,70.67,31.26,5.08,19.34,30.14,Moderate
63.12,18.68,47.46,7.94,42.93,23.86,Healthy
121.99,20.62,97.57,5.59,16.66,32.76,Moderate
110.05,10.85,129.18,5.3,17.71,19.7,Poor
24.39,81.06,110.04,6.49,33.92,33.16,Moderate
81.46,90.52,69.64,6.86,59.72,39.48,Moderate
107.02,95.36,89.61,5.59,49.0,16.91,Moderate
76.11,73.81,115.19,4.9,41.19,34.79,Moderate
15.96,11.78,72.28,6.6,31.51,30.91,Moderate
67.57,24.23,112.21,7.52,30.33,36.59,Moderate
59.2,36.43,92.26,6.9,32.04,23.84,Healthy
136.37,99.77,75.7,6.48,64.14,15.98,Poor
12.36,30.74,117.72,8.14,40.68,17.2,Moderate
75.46,13.62,80.45,6.96,57.74,40.07,Moderate
25.59,59.88,28.21,6.61,48.68,32.34,Moderate
63.34,75.82,30.25,4.57,14.03,26.47,Moderate
29.55,9.79,38.33,7.26,39.62,27.36,Moderate
128.57,15.39,94.85,7.57,31.8,18.55,Moderate
127.44,31.26,81.07,6.5,28.12,24.97,Healthy
102.34,67.87,84.79,7.82,42.74,39.08,Healthy
14.96,31.45,10.25,7.67,49.69,31.25,Moderate
87.49,38.69,113.44,7.31,58.92,25.2,Healthy
93.8,11.51,145.58,7.36,71.79,19.31,Moderate
106.66,49.38,142.02,7.68,19.39,21.38,Moderate
103.94,46.16,139.85,7.32,46.16,20.56,Healthy
110.83,63.04,113.17,4.98,63.3,20.62,Healthy
101.35,79.25,98.5,7.75,64.61,40.51,Moderate
101.66,15.03,45.19,8.11,15.92,26.64,Moderate
65.04,26.22,71.69,7.22,56.26,39.23,Healthy
43.56,19.53,33.88,8.2,33.88,37.23,Moderate
105.04,71.87,67.44,5.44,61.43,20.74,Healthy
31.97,11.19,126.24,5.6,18.97,23.88,Poor
43.96,89.01,58.88,5.29,44.14,21.66,Moderate
149.63,5.96,132.88,8.29,14.11,31.94,Poor
136.92,26.87,141.39,5.56,65.95,15.28,Poor
33.56,32.75,53.85,6.32,59.18,26.55,Healthy
10.0,78.01,81.16,7.49,78.01,24.3,Moderate
44.54,74.97,103.31,6.59,23.2,36.47,Moderate
53.94,30.92,23.98,6.26,31.21,24.97,Moderate
52.46,24.32,36.23,6.44,74.04,28.69,Moderate
48.42,80.35,120.07,5.94,28.67,32.93,Moderate
23.66,59.27,104.92,5.75,31.41,30.38,Moderate
109.46,20.66,76.71,5.87,13.66,42.0,Moderate
62.3,51.89,85.07,4.54,66.51,41.29,Moderate
22.75,42.39,146.77,5.19,18.12,34.95,Poor
15.4,86.5,61.03,7.35,13.15,39.02,Poor
73.32,9.93,5.0,8.22,58.16,30.52,Poor
98.55,43.12,7.52,8.38,18.04,26.16,Poor
128.13,55.01,144.34,7.72,65.51,29.08,Healthy
30.3,23.91,44.17,7.08,25.62,34.07,Moderate
38.19,62.04,147.08,6.04,55.41,19.11,Moderate
46.8,86.36,134.74,7.12,57.77,32.7,Moderate
55.85,72.83,14.51,4.86,63.22,34.29,Moderate
17.88,26.16,69.88,4.71,52.39,33.13,Moderate
113.86,24.29,105.1,5.89,17.0,20.77,Moderate
119.65,34.29,118.99,7.62,69.86,21.54,Moderate
115.93,22.93,59.09,6.05,68.09,22.23,Healthy
30.78,8.78,53.95,6.0,68.21,15.31,Poor
31.98,13.14,98.17,6.96,70.33,23.83,Moderate
22.64,5.0,24.22,5.14,71.6,27.21,Poor
19.74,87.37,113.49,7.01,44.77,27.35,Moderate
65.83,84.37,97.55,5.65,51.85,38.39,Moderate
61.36,34.06,97.27,7.46,80.0,32.19,Healthy
23.23,49.73,107.91,5.45,44.84,36.57,Moderate
96.86,72.11,33.22,5.63,60.66,27.14,Moderate
118.87,61.29,125.79,5.17,59.42,19.97,Moderate
28.68,91.67,82.64,5.58,71.23,16.95,Poor
91.73,55.2,66.94,6.24,67.26,19.2,Healthy
123.79,55.81,74.89,4.61,41.8,31.3,Healthy
86.52,65.04,16.81,5.3,17.72,36.0,Moderate
85.72,48.44,105.46,6.88,43.39,18.35,Healthy
40.95,96.32,123.53,7.41,33.32,28.08,Moderate
104.6,68.8,70.68,5.39,59.09,20.25,Healthy
80.07,19.76,95.6,7.84,12.36,27.56,Moderate
82.56,82.59,68.72,5.16,31.55,22.11,Moderate
81.69,52.38,104.86,8.49,43.05,23.28,Healthy
50.92,74.79,83.06,5.96,51.54,26.33,Moderate
134.93,47.6,11.99,7.5,57.06,33.33,Moderate
11.91,87.93,113.64,4.98,12.08,41.52,Poor
69.13,97.71,59.57,5.9,21.08,26.86,Moderate
144.79,29.22,108.59,7.59,77.82,39.37,Poor
94.59,18.66,66.35,8.5,54.87,30.13,Healthy
132.72,19.05,37.37,6.67,71.68,26.4,Moderate
145.58,57.5,103.93,5.95,24.83,41.42,Moderate
22.43,9.84,108.61,7.47,12.88,36.88,Poor
49.97,48.04,129.2,7.41,43.01,21.6,Healthy
35.75,17.22,40.11,7.28,53.37,29.18,Healthy
133.16,51.87,73.06,6.58,21.29,18.75,Moderate
67.28,63.81,15.72,4.96,80.0,23.6,Poor
65.41,36.29,19.92,4.67,51.83,31.69,Healthy
44.97,18.45,127.43,7.18,63.13,25.35,Moderate
105.3,85.94,53.71,6.05,58.43,26.61,Healthy
143.89,82.77,67.59,5.89,72.47,22.87,Moderate
95.94,5.0,34.51,8.16,54.12,40.14,Poor
31.55,80.78,129.2,6.72,17.06,26.38,Moderate
144.13,41.47,108.79,5.53,80.0,20.96,Moderate
95.93,32.35,145.69,7.7,17.48,19.96,Moderate
80.61,84.9,29.75,7.61,12.27,30.24,Moderate
26.34,90.61,71.38,5.38,28.2,31.02,Moderate
90.57,69.91,22.54,7.15,73.97,41.23,Moderate
123.83,57.64,84.99,5.17,40.52,19.53,Healthy
145.51,21.6,49.5,4.59,35.94,20.76,Moderate
98.01,81.31,123.77,4.75,10.86,21.86,Moderate
54.36,52.41,143.64,5.5,33.87,39.5,Moderate
37.06,69.57,16.18,5.38,65.45,26.75,Moderate
125.88,28.51,129.93,5.58,65.45,17.53,Moderate
19.63,33.02,41.78,5.53,57.05,38.66,Moderate
145.02,87.1,61.21,4.72,46.12,24.87,Moderate
95.7,18.7,22.7,7.8,33.79,31.52,Moderate
68.31,29.79,135.76,7.36,46.73,26.44,Healthy
93.89,94.33,29.18,7.33,68.91,24.72,Moderate
84.69,24.42,17.74,7.43,36.89,35.4,Moderate
88.67,99.85,45.69,4.77,35.5,29.44,Moderate
74.65,93.06,70.28,5.16,25.31,17.2,Moderate
133.36,48.96,116.69,6.96,35.43,21.63,Moderate
126.53,31.86,131.27,7.85,27.37,32.64,Moderate
24.7,42.86,138.01,7.02,22.43,24.15,Moderate
127.66,54.77,33.16,6.7,51.16,25.88,Healthy
44.33,11.68,126.54,6.67,37.72,37.34,Moderate
14.34,80.54,53.43,7.46,61.51,31.39,Moderate
24.89,74.09,99.22,6.13,36.18,40.4,Moderate
109.47,27.8,100.55,6.9,69.08,18.9,Healthy
74.45,88.58,24.72,7.74,44.36,16.15,Moderate
33.91,68.33,80.97,6.1,45.26,38.42,Moderate
125.96,51.35,9.32,5.08,24.04,31.87,Moderate
18.14,43.35,12.04,6.93,58.19,34.75,Moderate
37.87,87.34,147.09,5.84,34.62,18.19,Moderate
141.4,24.25,34.91,7.76,50.53,25.26,Healthy
59.36,39.44,120.02,8.0,32.76,30.64,Moderate
134.69,31.33,63.12,7.6,32.06,24.83,Moderate
14.69,32.58,65.96,6.9,19.31,23.11,Healthy
26.46,83.06,77.21,7.42,14.62,34.93,Moderate
114.29,83.77,111.04,8.41,11.29,41.67,Poor
84.53,79.06,56.4,6.41,52.56,22.31,Healthy
65.24,45.94,86.45,6.01,25.16,32.94,Moderate
18.47,28.36,93.54,4.86,45.34,30.69,Moderate
121.7,56.32,130.8,6.96,27.37,40.22,Moderate
103.46,89.13,18.5,8.2,70.25,29.93,Moderate
95.74,5.0,15.44,4.56,55.18,21.13,Poor
119.73,9.71,65.09,8.0,39.96,29.9,Moderate
40.59,90.53,119.04,6.25,76.36,15.96,Poor
33.12,42.24,65.53,6.09,42.17,32.34,Moderate
56.63,81.7,113.68,6.5,62.49,21.39,Moderate
36.69,89.86,47.88,6.33,80.0,21.86,Moderate
51.62,38.64,122.55,4.83,63.0,37.01,Moderate
129.27,88.05,90.49,5.72,44.48,15.51,Moderate
121.46,72.82,81.47,5.44,49.72,18.13,Moderate
91.95,76.36,83.99,5.78,58.19,28.27,Healthy
34.11,100.0,81.47,6.41,77.23,25.16,Poor
122.95,52.73,14.64,7.25,15.14,25.46,Moderate
